 >>>>       1           64
      0.00000     15.34713
      5.23330      0.00000      0.00000      2.00000      1.51670     -1.03587      0.01501      0.49327
      5.20504      0.47868      0.03124      2.00000      1.51735     -1.03224      0.02721      0.49154
      5.12080      0.95075      0.06249      2.00000      1.51930     -1.02766      0.02401      0.48936
      4.98208      1.40977      0.09374      2.00000      1.52211     -1.01999      0.02182      0.48571
      4.79136      1.84974      0.12498      2.00000      1.52645     -1.00939      0.01895      0.48066
      4.55194      2.26524      0.15623      2.00000      1.53192     -0.99598      0.01514      0.47428
      4.26780      2.65155      0.18747      2.00000      1.53850     -0.97979      0.01084      0.46657
      3.94346      3.00481      0.21872      2.00000      1.54611     -0.96098      0.00620      0.45761
      3.58380      3.32205      0.24997      2.00000      1.55466     -0.93981      0.00128      0.44753
      3.19385      3.60125      0.28122      2.00000      1.56401     -0.91648     -0.00305      0.43642
      2.77863      3.84130      0.31247      2.00000      1.57395     -0.89150     -0.00635      0.42453
      2.34298      4.04195      0.34372      2.00000      1.58414     -0.86570     -0.00811      0.41224
      1.89141      4.20366      0.37498      2.00000      1.59405     -0.84030     -0.00799      0.40014
      1.42799      4.32743      0.40623      2.00000      1.60302     -0.81704     -0.00612      0.38907
      0.95629      4.41453      0.43749      2.00000      1.61026     -0.79804     -0.00325      0.38002
      0.47939      4.46619      0.46874      2.00000      1.61497     -0.78552     -0.00078      0.37406
      0.00000      4.48330      0.50000      2.00000      1.61672     -0.78114      0.00033      0.37197
     -0.47939      4.46619      0.53126      2.00000      1.61497     -0.78552     -0.00078      0.37406
     -0.95629      4.41453      0.56251      2.00000      1.61026     -0.79804     -0.00325      0.38002
     -1.42799      4.32743      0.59377      2.00000      1.60302     -0.81704     -0.00612      0.38907
     -1.89141      4.20366      0.62502      2.00000      1.59405     -0.84030     -0.00799      0.40014
     -2.34298      4.04195      0.65628      2.00000      1.58414     -0.86570     -0.00811      0.41224
     -2.77863      3.84130      0.68753      2.00000      1.57395     -0.89150     -0.00635      0.42453
     -3.19385      3.60125      0.71878      2.00000      1.56401     -0.91648     -0.00305      0.43642
     -3.58380      3.32205      0.75003      2.00000      1.55466     -0.93981      0.00128      0.44753
     -3.94346      3.00481      0.78128      2.00000      1.54611     -0.96098      0.00620      0.45761
     -4.26780      2.65155      0.81253      2.00000      1.53850     -0.97979      0.01084      0.46657
     -4.55194      2.26524      0.84377      2.00000      1.53192     -0.99598      0.01514      0.47428
     -4.79136      1.84974      0.87502      2.00000      1.52645     -1.00939      0.01895      0.48066
     -4.98208      1.40977      0.90626      2.00000      1.52211     -1.01999      0.02182      0.48571
     -5.12080      0.95075      0.93751      2.00000      1.51930     -1.02766      0.02401      0.48936
     -5.20504      0.47868      0.96876      2.00000      1.51735     -1.03224      0.02721      0.49154
     -5.23330      0.00000      1.00000      2.00000      1.51670     -1.03587      0.01501      0.49327
     -5.20504     -0.47868      1.03124      2.00000      1.51735     -1.03224      0.02721      0.49154
     -5.12080     -0.95075      1.06249      2.00000      1.51930     -1.02766      0.02401      0.48936
     -4.98208     -1.40977      1.09374      2.00000      1.52211     -1.01999      0.02182      0.48571
     -4.79136     -1.84974      1.12498      2.00000      1.52645     -1.00939      0.01895      0.48066
     -4.55194     -2.26524      1.15623      2.00000      1.53192     -0.99598      0.01514      0.47428
     -4.26780     -2.65155      1.18747      2.00000      1.53850     -0.97979      0.01084      0.46657
     -3.94346     -3.00481      1.21872      2.00000      1.54611     -0.96098      0.00620      0.45761
     -3.58380     -3.32205      1.24997      2.00000      1.55466     -0.93981      0.00128      0.44753
     -3.19385     -3.60125      1.28122      2.00000      1.56401     -0.91648     -0.00305      0.43642
     -2.77863     -3.84130      1.31247      2.00000      1.57395     -0.89150     -0.00635      0.42453
     -2.34298     -4.04195      1.34372      2.00000      1.58414     -0.86570     -0.00811      0.41224
     -1.89141     -4.20366      1.37498      2.00000      1.59405     -0.84030     -0.00799      0.40014
     -1.42799     -4.32743      1.40623      2.00000      1.60302     -0.81704     -0.00612      0.38907
     -0.95629     -4.41453      1.43749      2.00000      1.61026     -0.79804     -0.00325      0.38002
     -0.47939     -4.46619      1.46874      2.00000      1.61497     -0.78552     -0.00078      0.37406
      0.00000     -4.48330      1.50000      2.00000      1.61672     -0.78114      0.00033      0.37197
      0.47939     -4.46619      1.53126      2.00000      1.61497     -0.78552     -0.00078      0.37406
      0.95629     -4.41453      1.56251      2.00000      1.61026     -0.79804     -0.00325      0.38002
      1.42799     -4.32743      1.59377      2.00000      1.60302     -0.81704     -0.00612      0.38907
      1.89141     -4.20366      1.62502      2.00000      1.59405     -0.84030     -0.00799      0.40014
      2.34298     -4.04195      1.65628      2.00000      1.58414     -0.86570     -0.00811      0.41224
      2.77863     -3.84130      1.68753      2.00000      1.57395     -0.89150     -0.00635      0.42453
      3.19385     -3.60125      1.71878      2.00000      1.56401     -0.91648     -0.00305      0.43642
      3.58380     -3.32205      1.75003      2.00000      1.55466     -0.93981      0.00128      0.44753
      3.94346     -3.00481      1.78128      2.00000      1.54611     -0.96098      0.00620      0.45761
      4.26780     -2.65155      1.81253      2.00000      1.53850     -0.97979      0.01084      0.46657
      4.55194     -2.26524      1.84377      2.00000      1.53192     -0.99598      0.01514      0.47428
      4.79136     -1.84974      1.87502      2.00000      1.52645     -1.00939      0.01895      0.48066
      4.98208     -1.40977      1.90626      2.00000      1.52211     -1.01999      0.02182      0.48571
      5.12080     -0.95075      1.93751      2.00000      1.51930     -1.02766      0.02401      0.48936
      5.20504     -0.47868      1.96876      2.00000      1.51735     -1.03224      0.02721      0.49154
      5.23330      0.00000      2.00000      2.00000      1.51670     -1.03587      0.01501      0.49327
 >>>>       2           64
     12.80000     15.76619
      5.57377      0.00000      0.00000      2.00000      1.48109     -1.12119      0.03432      0.53390
      5.54151      0.49155      0.03124      2.00000      1.48224     -1.11848      0.03385      0.53261
      5.44534      0.97468      0.06249      2.00000      1.48569     -1.10944      0.03246      0.52830
      5.28767      1.44138      0.09373      2.00000      1.49115     -1.09502      0.03020      0.52144
      5.07226      1.88440      0.12498      2.00000      1.49904     -1.07528      0.02719      0.51204
      4.80401      2.29758      0.15622      2.00000      1.50894     -1.05050      0.02353      0.50024
      4.48866      2.67604      0.18747      2.00000      1.52067     -1.02113      0.01940      0.48625
      4.13244      3.01634      0.21872      2.00000      1.53396     -0.98787      0.01494      0.47041
      3.74176      3.31646      0.24996      2.00000      1.54845     -0.95166      0.01034      0.45317
      3.32282      3.57575      0.28121      2.00000      1.56367     -0.91370      0.00578      0.43509
      2.88144      3.79468      0.31246      2.00000      1.57905     -0.87545      0.00141      0.41688
      2.42275      3.97465      0.34372      2.00000      1.59391     -0.83859     -0.00259      0.39933
      1.95118      4.11761      0.37497      2.00000      1.60750     -0.80493     -0.00609      0.38330
      1.47041      4.22576      0.40623      2.00000      1.61908     -0.77633     -0.00896      0.36968
      0.98342      4.30122      0.43748      2.00000      1.62794     -0.75449     -0.01108      0.35928
      0.49261      4.34573      0.46874      2.00000      1.63343     -0.74077     -0.01239      0.35275
      0.00000      4.36044      0.50000      2.00000      1.63560     -0.73616     -0.01283      0.35055
     -0.49261      4.34573      0.53126      2.00000      1.63343     -0.74077     -0.01239      0.35275
     -0.98342      4.30122      0.56252      2.00000      1.62794     -0.75449     -0.01108      0.35928
     -1.47041      4.22576      0.59377      2.00000      1.61908     -0.77633     -0.00896      0.36968
     -1.95118      4.11761      0.62503      2.00000      1.60750     -0.80493     -0.00609      0.38330
     -2.42275      3.97465      0.65628      2.00000      1.59391     -0.83859     -0.00259      0.39933
     -2.88144      3.79468      0.68754      2.00000      1.57905     -0.87545      0.00141      0.41688
     -3.32282      3.57575      0.71879      2.00000      1.56367     -0.91370      0.00578      0.43509
     -3.74176      3.31646      0.75004      2.00000      1.54845     -0.95166      0.01034      0.45317
     -4.13244      3.01634      0.78128      2.00000      1.53396     -0.98787      0.01494      0.47041
     -4.48866      2.67604      0.81253      2.00000      1.52067     -1.02113      0.01940      0.48625
     -4.80401      2.29758      0.84378      2.00000      1.50894     -1.05050      0.02353      0.50024
     -5.07226      1.88440      0.87502      2.00000      1.49904     -1.07528      0.02719      0.51204
     -5.28767      1.44138      0.90627      2.00000      1.49115     -1.09502      0.03020      0.52144
     -5.44534      0.97468      0.93751      2.00000      1.48569     -1.10944      0.03246      0.52830
     -5.54151      0.49155      0.96876      2.00000      1.48224     -1.11848      0.03385      0.53261
     -5.57377      0.00000      1.00000      2.00000      1.48109     -1.12119      0.03432      0.53390
     -5.54151     -0.49155      1.03124      2.00000      1.48224     -1.11848      0.03385      0.53261
     -5.44534     -0.97468      1.06249      2.00000      1.48569     -1.10944      0.03246      0.52830
     -5.28767     -1.44138      1.09373      2.00000      1.49115     -1.09502      0.03020      0.52144
     -5.07226     -1.88440      1.12498      2.00000      1.49904     -1.07528      0.02719      0.51204
     -4.80401     -2.29758      1.15622      2.00000      1.50894     -1.05050      0.02353      0.50024
     -4.48866     -2.67604      1.18747      2.00000      1.52067     -1.02113      0.01940      0.48625
     -4.13244     -3.01634      1.21872      2.00000      1.53396     -0.98787      0.01494      0.47041
     -3.74176     -3.31646      1.24996      2.00000      1.54845     -0.95166      0.01034      0.45317
     -3.32282     -3.57575      1.28121      2.00000      1.56367     -0.91370      0.00578      0.43509
     -2.88144     -3.79468      1.31246      2.00000      1.57905     -0.87545      0.00141      0.41688
     -2.42275     -3.97465      1.34372      2.00000      1.59391     -0.83859     -0.00259      0.39933
     -1.95118     -4.11761      1.37497      2.00000      1.60750     -0.80493     -0.00609      0.38330
     -1.47041     -4.22576      1.40623      2.00000      1.61908     -0.77633     -0.00896      0.36968
     -0.98342     -4.30122      1.43748      2.00000      1.62794     -0.75449     -0.01108      0.35928
     -0.49261     -4.34573      1.46874      2.00000      1.63343     -0.74077     -0.01239      0.35275
      0.00000     -4.36044      1.50000      2.00000      1.63560     -0.73616     -0.01283      0.35055
      0.49261     -4.34573      1.53126      2.00000      1.63343     -0.74077     -0.01239      0.35275
      0.98342     -4.30122      1.56252      2.00000      1.62794     -0.75449     -0.01108      0.35928
      1.47041     -4.22576      1.59377      2.00000      1.61908     -0.77633     -0.00896      0.36968
      1.95118     -4.11761      1.62503      2.00000      1.60750     -0.80493     -0.00609      0.38330
      2.42275     -3.97465      1.65628      2.00000      1.59391     -0.83859     -0.00259      0.39933
      2.88144     -3.79468      1.68754      2.00000      1.57905     -0.87545      0.00141      0.41688
      3.32282     -3.57575      1.71879      2.00000      1.56367     -0.91370      0.00578      0.43509
      3.74176     -3.31646      1.75004      2.00000      1.54845     -0.95166      0.01034      0.45317
      4.13244     -3.01634      1.78128      2.00000      1.53396     -0.98787      0.01494      0.47041
      4.48866     -2.67604      1.81253      2.00000      1.52067     -1.02113      0.01940      0.48625
      4.80401     -2.29758      1.84378      2.00000      1.50894     -1.05050      0.02353      0.50024
      5.07226     -1.88440      1.87502      2.00000      1.49904     -1.07528      0.02719      0.51204
      5.28767     -1.44138      1.90627      2.00000      1.49115     -1.09502      0.03020      0.52144
      5.44534     -0.97468      1.93751      2.00000      1.48569     -1.10944      0.03246      0.52830
      5.54151     -0.49155      1.96876      2.00000      1.48224     -1.11848      0.03385      0.53261
      5.57377      0.00000      2.00000      2.00000      1.48109     -1.12119      0.03432      0.53390
 >>>>       3           64
     25.60000     16.71089
      6.20268      0.00000      0.00000      2.00000      1.44696     -1.20035      0.06824      0.57159
      6.16394      0.52068      0.03124      2.00000      1.44835     -1.19722      0.06732      0.57010
      6.04856      1.02988      0.06249      2.00000      1.45252     -1.18611      0.06459      0.56481
      5.86016      1.51679      0.09373      2.00000      1.45929     -1.16860      0.06018      0.55647
      5.60426      1.97186      0.12497      2.00000      1.46913     -1.14415      0.05429      0.54483
      5.28801      2.38724      0.15621      2.00000      1.48181     -1.11265      0.04718      0.52983
      4.91968      2.75723      0.18746      2.00000      1.49727     -1.07418      0.03915      0.51152
      4.50811      3.07844      0.21870      2.00000      1.51537     -1.02915      0.03054      0.49007
      4.06210      3.34987      0.24994      2.00000      1.53582     -0.97832      0.02168      0.46587
      3.58990      3.57271      0.28119      2.00000      1.55811     -0.92303      0.01292      0.43954
      3.09875      3.75009      0.31244      2.00000      1.58145     -0.86519      0.00456      0.41199
      2.59462      3.88655      0.34369      2.00000      1.60480     -0.80740     -0.00310      0.38448
      2.08213      3.98749      0.37495      2.00000      1.62685     -0.75286     -0.00980      0.35851
      1.56460      4.05855      0.40621      2.00000      1.64615     -0.70513     -0.01530      0.33578
      1.04423      4.10496      0.43747      2.00000      1.66124     -0.66780     -0.01939      0.31800
      0.52241      4.13097      0.46873      2.00000      1.67069     -0.64398     -0.02192      0.30666
      0.00000      4.13933      0.50000      2.00000      1.67468     -0.63596     -0.02277      0.30284
     -0.52241      4.13097      0.53127      2.00000      1.67069     -0.64398     -0.02192      0.30666
     -1.04423      4.10496      0.56253      2.00000      1.66124     -0.66780     -0.01939      0.31800
     -1.56460      4.05855      0.59379      2.00000      1.64615     -0.70513     -0.01530      0.33578
     -2.08213      3.98749      0.62505      2.00000      1.62685     -0.75286     -0.00980      0.35851
     -2.59462      3.88655      0.65631      2.00000      1.60480     -0.80740     -0.00310      0.38448
     -3.09875      3.75009      0.68756      2.00000      1.58145     -0.86519      0.00456      0.41199
     -3.58990      3.57271      0.71881      2.00000      1.55811     -0.92303      0.01292      0.43954
     -4.06210      3.34987      0.75006      2.00000      1.53582     -0.97832      0.02168      0.46587
     -4.50811      3.07844      0.78130      2.00000      1.51537     -1.02915      0.03054      0.49007
     -4.91968      2.75723      0.81254      2.00000      1.49727     -1.07418      0.03915      0.51152
     -5.28801      2.38724      0.84379      2.00000      1.48181     -1.11265      0.04718      0.52983
     -5.60426      1.97186      0.87503      2.00000      1.46913     -1.14415      0.05429      0.54483
     -5.86016      1.51679      0.90627      2.00000      1.45929     -1.16860      0.06018      0.55647
     -6.04856      1.02988      0.93751      2.00000      1.45252     -1.18611      0.06459      0.56481
     -6.16394      0.52068      0.96876      2.00000      1.44835     -1.19722      0.06732      0.57010
     -6.20268      0.00000      1.00000      2.00000      1.44696     -1.20035      0.06824      0.57159
     -6.16394     -0.52068      1.03124      2.00000      1.44835     -1.19722      0.06732      0.57010
     -6.04856     -1.02988      1.06249      2.00000      1.45252     -1.18611      0.06459      0.56481
     -5.86016     -1.51679      1.09373      2.00000      1.45929     -1.16860      0.06018      0.55647
     -5.60426     -1.97186      1.12497      2.00000      1.46913     -1.14415      0.05429      0.54483
     -5.28801     -2.38724      1.15621      2.00000      1.48181     -1.11265      0.04718      0.52983
     -4.91968     -2.75723      1.18746      2.00000      1.49727     -1.07418      0.03915      0.51152
     -4.50811     -3.07844      1.21870      2.00000      1.51537     -1.02915      0.03054      0.49007
     -4.06210     -3.34987      1.24994      2.00000      1.53582     -0.97832      0.02168      0.46587
     -3.58990     -3.57271      1.28119      2.00000      1.55811     -0.92303      0.01292      0.43954
     -3.09875     -3.75009      1.31244      2.00000      1.58145     -0.86519      0.00456      0.41199
     -2.59462     -3.88655      1.34369      2.00000      1.60480     -0.80740     -0.00310      0.38448
     -2.08213     -3.98749      1.37495      2.00000      1.62685     -0.75286     -0.00980      0.35851
     -1.56460     -4.05855      1.40621      2.00000      1.64615     -0.70513     -0.01530      0.33578
     -1.04423     -4.10496      1.43747      2.00000      1.66124     -0.66780     -0.01939      0.31800
     -0.52241     -4.13097      1.46873      2.00000      1.67069     -0.64398     -0.02192      0.30666
      0.00000     -4.13933      1.50000      2.00000      1.67468     -0.63596     -0.02277      0.30284
      0.52241     -4.13097      1.53127      2.00000      1.67069     -0.64398     -0.02192      0.30666
      1.04423     -4.10496      1.56253      2.00000      1.66124     -0.66780     -0.01939      0.31800
      1.56460     -4.05855      1.59379      2.00000      1.64615     -0.70513     -0.01530      0.33578
      2.08213     -3.98749      1.62505      2.00000      1.62685     -0.75286     -0.00980      0.35851
      2.59462     -3.88655      1.65631      2.00000      1.60480     -0.80740     -0.00310      0.38448
      3.09875     -3.75009      1.68756      2.00000      1.58145     -0.86519      0.00456      0.41199
      3.58990     -3.57271      1.71881      2.00000      1.55811     -0.92303      0.01292      0.43954
      4.06210     -3.34987      1.75006      2.00000      1.53582     -0.97832      0.02168      0.46587
      4.50811     -3.07844      1.78130      2.00000      1.51537     -1.02915      0.03054      0.49007
      4.91968     -2.75723      1.81254      2.00000      1.49727     -1.07418      0.03915      0.51152
      5.28801     -2.38724      1.84379      2.00000      1.48181     -1.11265      0.04718      0.52983
      5.60426     -1.97186      1.87503      2.00000      1.46913     -1.14415      0.05429      0.54483
      5.86016     -1.51679      1.90627      2.00000      1.45929     -1.16860      0.06018      0.55647
      6.04856     -1.02988      1.93751      2.00000      1.45252     -1.18611      0.06459      0.56481
      6.16394     -0.52068      1.96876      2.00000      1.44835     -1.19722      0.06732      0.57010
      6.20268      0.00000      2.00000      2.00000      1.44696     -1.20035      0.06824      0.57159
 >>>>       4           64
     38.40000     18.94413
      7.41850      0.00000      0.00000      2.00000      1.43463     -1.22209      0.12197      0.58195
      7.36791      0.58967      0.03124      2.00000      1.43587     -1.21989      0.12032      0.58090
      7.21740      1.16200      0.06248      2.00000      1.43960     -1.20983      0.11541      0.57611
      6.97267      1.70077      0.09372      2.00000      1.44562     -1.19483      0.10749      0.56897
      6.64229      2.19162      0.12495      2.00000      1.45474     -1.17287      0.09693      0.55851
      6.23742      2.62301      0.15618      2.00000      1.46715     -1.14280      0.08421      0.54419
      5.77099      2.98688      0.18741      2.00000      1.48323     -1.10351      0.06990      0.52548
      5.25672      3.27922      0.21863      2.00000      1.50332     -1.05412      0.05467      0.50196
      4.70796      3.50026      0.24986      2.00000      1.52754     -0.99425      0.03916      0.47345
      4.13665      3.65433      0.28110      2.00000      1.55567     -0.92438      0.02401      0.44018
      3.55245      3.74948      0.31234      2.00000      1.58696     -0.84623      0.00977      0.40296
